2015-02-18T10:58:57 2014ARSRCommissioning 36642 I12112 0.17 0.00094089 -0.0218844 20.0594 107.436 339.921  
2015-02-19T02:28:28 2014ARSRCommissioning 36683 I05189 0.26 0.000987223 -0.0290797 16.7517 110.528 235.104  
2015-02-19T02:34:09 2014ARSRCommissioning 36684 I05189 0.26 0.00104058 0.0428977 19.8363 110.528 210.959  
2015-02-19T12:26:13 2014ARSRCommissioning 36832 I12112 0.06 0.000989683 -0.117553 18.7394 107.435 286.977  
2015-02-19T12:31:58 2014ARSRCommissioning 36833 I12112 0.05 0.00100345 -3.21472 20.4233 107.438 44.6084  
2015-02-20T03:21:39 2014ARSRCommissioning 36852 I05189 0.12 0.00112879 0.151715 17.0764 1.21376e+11 9.02245e+06  
2015-02-20T03:27:22 2014ARSRCommissioning 36853 I05189 0.13 0.000955253 0.0412706 13.0219 110.53 270.381  
2015-02-20T11:00:39 2014ARSRCommissioning 36911 I12112 0.12 0.000985876 0.00425555 19.0581 107.435 283.411  
2015-02-20T11:06:26 2014ARSRCommissioning 36912 I12112 0.12 0.00102265 -0.129174 16.9445 107.435 400.255  
2015-02-21T05:09:08 2014ARSRCommissioning 36949 I10565 0.12 0.000902769 0.0984949 52.9452 110.51 231.269  
2015-02-21T05:14:46 2014ARSRCommissioning 36950 I10565 0.12 0.000874668 0.193545 46.1213 2.81758e+55 209453  
2015-02-22T07:35:41 2014ARSRCommissioning 37025 I12112 0.1 0.000917389 -0.0510565 18.2563 107.443 354.114  
2015-02-22T07:41:24 2014ARSRCommissioning 37026 I12112 0.1 0.000931005 0.00908631 17.5257 107.439 349.407  
2015-02-23T02:20:10 2014ARSRCommissioning 37086 I05189 0.08 0.000861711 0.0249769 17.7173 110.53 243.613  
2015-02-23T02:25:49 2014ARSRCommissioning 37087 I05189 0.09 0.00089992 -0.0289866 17.3913 110.528 230.973  
